date,stock_deviation,all_complaints,noise_complaints,homeless_complaints,tmin,tmax,tavg,prcp
2016-09-22,-4.635241243160749,6995,897,230,18.700000000000006,29.43333333333333,23.8,False
2016-09-23,-7.74518666219771,6323,1222,186,17.6,29.46666666666667,23.35,True
2016-09-26,-1.760654572840167,6515,839,184,12.233333333333334,22.766666666666666,17.75,False
2016-09-27,-3.1829594954363074,6653,832,173,17.6,23.866666666666664,21.2,True
2016-09-28,7.957529364842144,6449,789,187,14.633333333333333,21.133333333333333,19.05,False
2016-09-29,9.327990444670805,6150,780,171,14.833333333333336,18.33333333333333,16.85,True
2016-09-30,-6.458881850843397,5668,866,144,14.233333333333334,16.5,16.3,True
2016-10-03,-3.051007234218929,6280,1011,128,16.133333333333333,22.6,18.700000000000006,False
2016-10-04,-5.080148493223845,6048,1003,150,15.4,21.133333333333333,18.65,False
2016-10-05,1.4328103081866177,6543,986,181,11.7,20.2,16.05,False
2016-10-06,2.2524395069883383,6519,1059,160,12.966666666666667,22.8,16.95,False
2016-10-07,-3.657691307099896,6132,1312,136,13.533333333333333,23.9,17.450000000000006,False
2016-10-10,8.341869171152041,5645,916,67,8.866666666666667,17.966666666666672,13.45,False
2016-10-11,-10.938629519878276,7841,894,145,8.133333333333333,17.400000000000002,12.75,False
2016-10-12,-4.8187387464416815,6380,1052,192,11.466666666666667,19.466666666666665,14.95,False
2016-10-13,-7.839539533815497,6658,942,184,11.666666666666664,20.53333333333333,16.0,True
2016-10-14,-7.329571979755998,6972,1118,160,8.866666666666667,17.233333333333334,13.7,False
2016-10-17,-1.097262711304552,7608,926,137,17.4,26.46666666666667,20.8,False
2016-10-18,-3.205971531158667,7036,902,160,18.5,26.3,21.7,False
2016-10-19,3.523345944385227,6278,855,168,18.133333333333333,29.8,23.9,False
2016-10-20,8.847827036847946,5962,824,120,16.3,22.03333333333333,19.75,False
2016-10-21,-1.7694586449524363,6430,1060,69,15.2,21.7,20.3,True
2016-10-24,-3.2867325715856164,7852,804,131,9.066666666666668,17.8,14.85,False
2016-10-25,-8.13381416043913,9009,776,112,6.866666666666666,12.033333333333333,10.4,False
2016-10-26,-5.350368629505766,9005,667,123,4.233333333333333,11.133333333333333,8.15,False
2016-10-27,-1.2439275497774531,8052,676,119,5.2,14.633333333333335,7.65,True
2016-10-28,2.382311724008616,7185,949,81,6.133333333333333,12.233333333333333,10.55,False
2016-10-31,-1.944676981264223,7555,839,87,7.2333333333333325,13.333333333333336,11.7,False
2016-11-01,-1.968927513604456,7351,958,116,5.166666666666667,15.166666666666664,9.9,False
2016-11-02,-16.837416512852343,7057,926,147,12.4,21.1,15.5,False
2016-11-03,5.2473184921285565,6705,876,125,14.266666666666666,22.966666666666665,18.3,False
2016-11-04,-3.2037327922895433,6573,968,119,9.433333333333332,16.666666666666668,14.85,False
2016-11-07,6.207785012053847,8698,1000,75,5.0,12.966666666666667,9.05,False
2016-11-08,6.935314666260865,5399,804,44,5.7333333333333325,19.8,12.25,False
2016-11-09,5.3597325968696055,5530,601,58,10.0,15.933333333333335,14.0,True
2016-11-10,26.532371282228095,6464,707,134,5.366666666666667,14.033333333333333,10.35,False
2016-11-11,3.4604403916438,5835,925,65,5.766666666666667,17.766666666666666,13.0,False
2016-11-14,65.63676013576321,7031,752,87,7.6,16.5,12.1,False
2016-11-15,46.8032164602555,7226,747,70,8.866666666666667,13.300000000000002,11.3,True
2016-11-16,-12.623463743667687,7022,813,139,7.7666666666666675,16.86666666666667,11.75,False
2016-11-17,-176.96919234050586,6765,914,142,9.966666666666667,16.833333333333332,13.45,False
2016-11-18,-19.30232773486964,6650,1172,125,7.433333333333334,18.866666666666667,12.4,False
2016-11-21,-29.44301111756235,9484,608,111,3.1333333333333333,5.566666666666666,4.55,False
2016-11-22,3.5934069366296337,8207,664,81,3.333333333333333,6.133333333333333,4.75,False
2016-11-23,8.654098392934202,6324,780,99,2.2333333333333334,7.7666666666666675,4.8,False
2016-11-25,-6.876455898350599,5126,1284,93,7.7666666666666675,12.766666666666666,9.8,True
2016-11-28,-6.705589812548822,7090,681,92,3.9,11.3,7.8,False
2016-11-29,1.2500101355215918,7141,697,82,10.933333333333332,15.966666666666667,12.8,True
2016-11-30,3.726133593995684,7079,690,74,10.566666666666668,15.166666666666664,13.6,True
2016-12-01,-10.359796847596527,7312,726,120,6.5,13.333333333333336,12.35,True
2016-12-02,-2.8485482685258035,7199,983,127,5.166666666666667,11.333333333333336,8.3,False
2016-12-05,0.5880902155830086,7243,742,88,4.033333333333334,10.366666666666667,6.75,True
2016-12-06,-5.7980490397123114,7497,768,100,3.533333333333333,8.133333333333335,6.85,True
2016-12-07,4.220788527595971,7418,713,121,4.8,8.133333333333335,6.45,True
2016-12-08,-2.3929293921153203,6935,613,149,1.866666666666667,7.2,6.45,False
2016-12-09,6.550053126586193,8048,941,146,-0.7000000000000001,5.2,2.95,False
2016-12-12,-6.618462864004612,7205,672,85,1.3,8.533333333333333,5.15,True
2016-12-13,-2.0060263051080653,7358,720,112,2.7999999999999994,6.666666666666668,5.3,False
2016-12-14,-11.085193488583002,7212,715,132,1.6666666666666667,6.5,5.25,False
2016-12-15,21.56756510254255,9296,707,118,-6.366666666666667,1.8333333333333333,-0.8,False
2016-12-16,-18.818197914382377,9659,871,71,-7.466666666666666,-1.9666666666666668,-5.25,False
2016-12-19,-1.1012407907371085,7842,677,51,-3.9666666666666655,0.2333333333333333,-0.55,False
2016-12-20,-2.6222956780864592,8119,719,88,-6.033333333333334,1.5,-2.7,False
2016-12-21,-2.3995503483039333,7171,659,105,-0.4666666666666666,5.0,2.0,False
2016-12-22,-3.767721978291576,6364,702,111,2.233333333333333,10.0,5.85,False
2016-12-23,-2.4740205255205296,5562,805,111,3.8666666666666667,8.700000000000001,6.2,False
2016-12-27,0.542665089065423,6249,725,93,5.0,16.333333333333332,12.7,False
2016-12-28,-3.2327516623294343,6904,835,115,0.9333333333333332,5.366666666666667,5.7,False
2016-12-29,1.0218578231067568,6326,841,82,-0.1333333333333333,8.533333333333333,4.15,True
2016-12-30,-0.061122658514847224,6075,1010,97,1.3333333333333333,5.366666666666667,4.199999999999998,True
2017-01-03,2.7310478156461784,7076,608,65,4.433333333333334,7.399999999999999,5.949999999999998,True
2017-01-04,-2.1507362525304927,7254,734,131,1.6666666666666667,12.033333333333333,8.1,False
2017-01-05,1.3883842421337818,7632,669,59,-2.3000000000000003,1.6666666666666667,0.95,False
2017-01-06,2.144219974257311,6484,796,40,-2.8666666666666667,1.5,0.05,True
2017-01-09,-4.641225959438373,9859,572,40,-9.533333333333333,-4.5,-6.6,False
2017-01-10,-1.595150128532083,8859,645,48,-5.833333333333332,8.133333333333335,-2.6,False
2017-01-11,3.4660510018727853,6760,656,111,5.7666666666666675,11.3,7.75,True
2017-01-12,-1.5290870671417167,6911,797,105,8.333333333333334,18.33333333333333,11.3,True
2017-01-13,9.06516929730074,6754,988,95,0.7333333333333334,16.099999999999998,11.15,False
2017-01-17,-5.910302864685633,6935,666,84,3.7,5.933333333333333,5.0,True
2017-01-18,2.846654613984157,6843,765,71,3.8666666666666663,5.933333333333333,5.15,True
2017-01-19,-0.08075143226167825,7420,793,85,3.9,10.533333333333333,6.5,False
2017-01-20,-2.284691016348802,6433,939,79,5.0,7.6,6.300000000000002,True
2017-01-23,-2.1858634986369623,7977,661,33,2.9333333333333336,7.400000000000001,6.550000000000002,True
2017-01-24,1.4330826379268444,8137,600,48,2.766666666666667,4.233333333333333,3.75,True
2017-01-25,2.7405771770081633,7815,778,93,2.9666666666666663,10.966666666666667,5.75,False
2017-01-26,-4.338073709597808,6966,785,63,6.3,13.333333333333336,8.7,True
2017-01-27,-7.45925444910489,7087,954,65,2.566666666666667,7.033333333333334,6.15,False
2017-01-30,-5.393283824689718,7321,720,72,-0.6666666666666666,3.333333333333333,2.4,False
2017-01-31,-3.9540496239860667,7143,702,39,-2.833333333333333,0.9333333333333332,-0.95,True
2017-02-01,-3.2702749979699206,7613,752,75,-0.3333333333333333,8.866666666666667,4.25,False
2017-02-02,-0.3986389466750495,7023,668,70,0.3666666666666667,7.7666666666666675,4.9,False
2017-02-03,0.8909767383498775,6698,857,35,-2.833333333333333,1.1333333333333333,0.1,False
2017-02-06,4.326409560016941,7113,707,70,2.566666666666667,9.433333333333332,5.75,False
2017-02-07,-4.7718630398725,6678,635,51,2.4,6.133333333333333,4.35,True
2017-02-08,-0.9020080672186452,6617,723,76,3.7,17.233333333333334,8.45,True
2017-02-09,0.1167896301345479,5870,653,31,-7.099999999999999,6.7,2.1,True
2017-02-10,-0.30392740600231605,7998,717,36,-6.933333333333333,0.20000000000000004,-4.25,False
2017-02-13,1.4661458785716943,7917,617,33,-0.13333333333333333,4.466666666666667,3.0,True
2017-02-14,-8.015412421602463,6782,701,51,-1.5666666666666669,4.633333333333333,0.85,False
2017-02-15,1.3165376586295563,7271,681,79,1.1333333333333335,8.700000000000001,4.15,False
2017-02-16,27.127911368959676,7323,623,34,-1.4,2.966666666666667,2.1,False
2017-02-17,-44.82404251310462,6740,757,68,-2.5000000000000004,6.133333333333333,1.0,False
2017-02-21,-20.241874837872388,7193,787,53,0.9333333333333336,7.933333333333334,4.9,False
2017-02-22,-10.069724246071985,6753,880,88,5.4,13.166666666666664,7.8,False
2017-02-23,-6.5943175252772335,6752,1016,109,5.2,16.833333333333332,9.1,False
2017-02-24,6.166623055725522,6623,1203,106,10.333333333333334,19.633333333333336,13.1,False
2017-02-27,-4.530203790904976,7064,820,71,1.5,11.833333333333336,5.699999999999998,False
2017-02-28,-3.135822380772254,6627,748,112,7.033333333333334,14.6,9.5,False
2017-03-01,-0.18240357368409832,6090,716,101,10.933333333333332,19.633333333333333,12.35,True
2017-03-02,-3.4027115096883733,7384,706,28,2.6,17.8,11.95,False
2017-03-03,4.391720169720742,7171,787,45,-3.6,5.033333333333333,2.8,False
2017-03-06,-5.66476069771818,7094,720,80,-3.6,6.666666666666668,0.6,False
2017-03-07,-4.909713039463213,6452,664,91,5.766666666666667,11.666666666666664,7.5,True
2017-03-08,-4.058027660656819,6684,787,89,8.500000000000002,15.933333333333332,11.6,True
2017-03-09,-4.32312526142502,6038,575,79,8.500000000000002,17.400000000000002,13.75,False
2017-03-10,-2.480906061520784,6263,846,38,-3.966666666666667,9.033333333333333,5.449999999999998,True
2017-03-13,-5.998831355049418,7488,681,59,-6.033333333333334,2.033333333333333,-2.55,False
2017-03-14,0.9943652779462582,5426,694,1,-5.066666666666666,1.1,0.1,True
2017-03-15,-3.2116058215868013,10600,584,28,-5.666666666666668,-2.1,-3.6,False
2017-03-16,37.605880463188974,9461,686,14,-3.6,4.433333333333334,-0.5,False
2017-03-17,-2.9191684097114887,7285,887,40,-0.8666666666666667,8.3,3.15,False
2017-03-20,-16.656918219973676,7336,764,76,1.7,12.033333333333333,6.4,False
2017-03-21,-3.4616348883694736,7104,889,97,6.133333333333333,15.2,9.8,False
2017-03-22,2.532876910028662,7184,722,29,-3.9333333333333336,10.2,5.949999999999998,False
2017-03-23,-4.1265254959345725,5777,402,30,-4.333333333333334,6.5,-0.2,False
2017-03-24,1.920811076901572,6443,978,77,1.8333333333333333,12.566666666666668,5.550000000000002,False
2017-03-27,2.512518642847596,7243,812,80,3.7,12.033333333333333,6.5,True
2017-03-28,-4.353988433514587,6995,787,98,5.4,8.133333333333333,7.35,True
2017-03-29,-2.0677292748074616,6778,828,84,5.966666666666666,15.566666666666668,9.6,False
2017-03-30,-3.06050905450158,6892,822,88,3.7000000000000006,10.933333333333332,7.0,True
2017-03-31,0.8104323308943151,6744,710,41,3.7,6.5,5.55,True
2017-04-03,-1.7898233062414022,7872,837,93,7.8,16.466666666666665,12.5,True
2017-04-04,0.05517269097391875,7438,774,77,7.399999999999999,11.666666666666664,10.15,True
2017-04-05,-5.528241365458128,7320,988,113,7.033333333333334,17.033333333333335,10.1,False
2017-04-06,-7.95060293289319,7014,769,71,5.366666666666667,12.033333333333333,7.699999999999998,True
2017-04-07,-3.0049305888231856,6855,841,83,5.166666666666667,11.133333333333333,9.6,False
2017-04-10,-0.5293744376727147,7638,1346,116,9.633333333333333,20.933333333333334,13.75,False
2017-04-11,-3.0289439054056966,7373,1601,152,12.766666666666666,23.73333333333333,16.5,False
2017-04-12,2.994493387426488,6976,1333,126,12.566666666666668,24.066666666666666,16.6,True
2017-04-13,-0.7652024890564917,6488,1118,148,9.433333333333332,18.7,14.1,False
2017-04-17,-0.8578764400949126,7156,1285,154,14.6,23.5,21.450000000000006,False
2017-04-18,0.053760832769469864,6696,926,144,8.666666666666668,17.766666666666666,14.65,False
2017-04-19,0.30436491478542393,7296,837,133,7.399999999999999,11.833333333333336,9.4,False
2017-04-20,-1.2949412469048127,6976,984,107,9.8,18.533333333333328,12.35,True
2017-04-21,0.2264072568232507,6710,1076,113,9.066666666666668,12.766666666666666,11.35,True
2017-04-24,-5.505551317415269,7460,938,109,8.166666666666666,14.833333333333336,11.2,True
2017-04-25,-1.8097684566434824,6642,634,105,10.0,13.7,11.9,True
2017-04-26,-0.3763056196521433,7349,836,92,11.866666666666665,16.333333333333332,13.4,True
2017-04-27,-0.8322123844746727,6600,985,108,13.5,20.0,16.05,True
2017-04-28,-2.200364823698393,7466,1919,85,13.333333333333336,27.366666666666664,18.05,False
2017-05-01,-2.0128814868351697,7475,1050,72,9.8,21.83333333333333,13.15,False
2017-05-02,-0.2022781733349177,7537,1000,76,16.133333333333333,24.83333333333333,20.1,True
2017-05-03,0.9906729213101501,7142,932,117,11.5,19.233333333333334,17.95,False
2017-05-04,-0.8661021045660817,7192,1010,146,8.533333333333333,17.6,13.5,False
2017-05-05,0.5162035915170691,7924,1007,74,10.966666666666667,16.3,13.0,True
2017-05-08,-0.9621716271869474,7957,894,91,7.066666666666667,15.566666666666668,11.65,False
2017-05-09,-0.9741509427752532,7492,972,112,8.666666666666668,17.400000000000002,12.65,False
2017-05-10,-0.17369515427893134,7160,960,127,10.166666666666666,17.033333333333335,13.1,False
2017-05-11,-2.067478185525715,7274,945,148,10.2,16.866666666666667,13.15,False
2017-05-12,0.4576301341982685,6876,1280,137,9.433333333333334,17.400000000000002,12.65,False
2017-05-15,-1.1222306545704868,7849,1024,80,12.033333333333333,20.566666666666666,16.3,False
2017-05-16,0.1591221606436335,7588,1246,75,14.233333333333334,26.66666666666667,19.65,False
2017-05-17,-0.30637931557174625,7887,1454,71,17.033333333333335,30.53333333333333,22.75,False
2017-05-18,-0.14755865334716134,7518,1406,79,22.966666666666665,32.93333333333334,27.4,False
2017-05-19,0.6138602724255975,7313,1324,62,19.433333333333334,33.9,28.6,False
2017-05-22,-0.5080002608679308,6850,779,42,12.800000000000002,16.833333333333332,14.75,True
2017-05-23,-0.4287326518118704,7575,1124,63,14.433333333333332,20.933333333333334,17.299999999999994,False
2017-05-24,-0.11785928906520834,7293,1101,76,13.7,20.6,16.75,True
2017-05-25,0.0020354478618997973,6348,838,58,13.300000000000002,15.366666666666667,14.65,True
2017-05-26,0.004052143998833913,4866,1245,54,13.7,24.066666666666666,17.7,True
2017-05-30,-0.43436441513838986,7457,935,73,12.800000000000002,16.333333333333332,14.25,True
2017-05-31,-0.1442418139792352,7559,1137,78,14.4,24.1,17.1,True
2017-06-01,0.3275409795481892,7366,1295,82,15.4,27.23333333333333,20.35,False
2017-06-02,-0.1418326676202497,7487,1566,65,14.466666666666667,25.16666666666667,20.65,True
2017-06-05,1.5325916298977234,7312,936,79,14.8,20.166666666666668,17.4,True
2017-06-06,-0.14859769460638006,6622,831,50,11.3,15.0,14.5,True
2017-06-07,0.3317240432473625,7037,1166,51,10.933333333333332,20.166666666666668,14.7,False
2017-06-08,-0.0642622793906753,7274,1266,75,12.966666666666667,20.566666666666666,16.9,False
2017-06-09,0.9679796862567684,7246,1662,80,11.866666666666667,27.96666666666667,19.15,False
2017-06-12,0.4045091136621579,8193,952,80,23.133333333333336,34.266666666666666,28.4,False
2017-06-13,-0.09988584716028016,8616,788,90,24.633333333333336,35.7,29.950000000000006,False
2017-06-14,0.8774355139359358,7971,951,88,19.83333333333333,28.33333333333333,25.45,True
2017-06-15,0.4645161867860708,7586,1185,81,17.233333333333334,23.66666666666667,20.6,False
2017-06-16,0.00759778198325023,6981,1233,79,17.2,20.733333333333334,18.7,True
2017-06-19,0.6064088756851334,8362,789,71,20.733333333333334,29.26666666666667,24.450000000000006,True
2017-06-20,-0.3647977834089886,7642,878,77,20.733333333333327,29.43333333333333,24.35,True
2017-06-21,-0.5684399570718881,7860,1011,86,22.066666666666666,29.633333333333336,26.05,False
2017-06-22,0.057017900334088274,7673,1096,94,19.633333333333333,27.76666666666667,24.200000000000006,False
2017-06-23,0.7629078722839608,6795,1069,85,23.7,29.066666666666666,25.5,True
2017-06-26,0.8083497807648286,8029,1239,82,18.33333333333333,26.3,22.9,False
2017-06-27,-0.3389091762268777,7623,1084,69,16.333333333333332,25.366666666666664,21.35,True
2017-06-28,1.26791812345148,7538,1204,90,17.033333333333335,26.866666666666664,21.8,False
2017-06-29,0.4132042582556608,7653,1267,86,20.0,27.03333333333333,23.15,False
2017-06-30,-0.3744320734463855,6911,1247,78,22.23333333333333,29.83333333333333,24.6,False
2017-07-03,-0.1194333967960972,6693,1351,68,22.066666666666666,31.66666666666667,27.35,True
2017-07-05,-0.16652223052663828,7848,1402,117,20.933333333333334,29.03333333333333,24.700000000000006,False
2017-07-06,-0.14836263686629536,7396,896,116,20.966666666666665,25.73333333333333,23.1,False
2017-07-07,0.0945687096026404,7260,964,92,20.2,27.6,22.65,True
2017-07-10,-0.07999326346039481,7936,917,129,20.366666666666667,29.43333333333333,24.8,False
2017-07-11,0.07508476364317572,6819,772,127,23.53333333333333,30.73333333333333,26.35,True
2017-07-12,0.11779027520167062,8174,747,127,24.83333333333333,32.23333333333333,28.25,True
2017-07-13,-0.05450741338789555,6940,663,92,22.23333333333333,33.5,29.55,True
2017-07-14,-0.21908930237214008,6332,865,97,18.3,22.23333333333333,20.95,True
2017-07-17,-0.14705555459273967,7844,926,116,22.8,29.633333333333336,25.85,False
2017-07-18,-0.22663488526224285,6791,434,87,23.133333333333336,30.53333333333333,26.3,False
2017-07-19,0.4865983110387333,8066,912,93,24.83333333333333,33.49999999999999,28.1,False
2017-07-20,0.3227995696055785,7717,770,123,25.0,35.166666666666664,29.7,True
2017-07-21,-0.06316329521753516,7257,1034,100,25.16666666666667,34.23333333333333,29.5,False
2017-07-24,-0.10776847142615507,7534,808,72,17.599999999999994,22.96666666666667,21.4,True
2017-07-25,0.01830189667627735,7558,1003,91,16.866666666666664,21.866666666666664,19.05,False
2017-07-26,-0.16312257481990855,7229,1220,102,17.933333333333334,25.0,21.2,False
2017-07-27,-0.31938145207303137,7467,1096,117,18.666666666666668,25.600000000000005,21.950000000000006,False
2017-07-28,0.750698433383576,6805,1239,89,21.5,28.866666666666664,24.75,False
2017-07-31,1.3856837996792706,7287,961,111,19.633333333333333,30.93333333333333,24.6,False
2017-08-01,0.32734353177509945,6978,853,126,21.5,32.4,26.6,False
2017-08-02,-0.3082835429650004,6838,721,113,20.966666666666672,30.16666666666667,25.6,True
2017-08-03,-0.2412928412775841,6961,942,104,20.366666666666667,29.83333333333333,24.35,True
2017-08-04,0.1947408895499052,6670,1153,87,21.7,28.866666666666664,25.25,True
2017-08-07,-0.8780795606030267,6833,833,81,18.53333333333333,22.23333333333333,21.1,True
2017-08-08,-1.5104935062891514,6567,511,91,18.5,26.7,21.6,False
2017-08-09,-0.02336974033747197,7813,1272,105,18.7,29.03333333333333,24.15,False
2017-08-10,-0.3433768164103697,7158,1062,95,20.366666666666667,28.7,24.35,False
2017-08-11,0.1290222834788608,6710,1292,106,20.733333333333327,27.6,23.85,True
2017-08-14,0.14825018923659172,7539,917,108,20.933333333333334,27.4,24.6,False
2017-08-15,-0.4559426087043192,6657,727,104,20.2,24.03333333333333,22.8,True
2017-08-16,0.3305018618447804,6939,881,112,21.3,30.566666666666666,25.05,False
2017-08-17,-1.203095711250768,7233,1033,136,20.766666666666673,27.6,24.3,False
2017-08-18,-0.3527055873738618,6572,885,83,22.8,27.766666666666666,24.85,True
2017-08-21,-0.1015657788952069,7035,943,86,22.23333333333333,30.76666666666667,26.25,False
2017-08-22,-0.4429273648370041,6787,668,96,22.93333333333333,31.5,26.55,True
2017-08-23,-0.3715628667016375,6903,855,97,21.66666666666667,27.96666666666667,25.65,True
2017-08-24,-0.018257396224584,6741,1001,93,19.066666666666666,27.6,23.7,False
2017-08-25,-0.5237212863900851,6404,1411,98,17.966666666666665,25.96666666666667,22.15,False
2017-08-28,0.1290960322880892,6916,1094,102,16.866666666666667,24.633333333333336,20.6,False
2017-08-29,0.08820277548554145,6155,748,70,16.3,20.4,18.9,True
2017-08-30,0.30742809484387124,7102,994,102,15.766666666666667,26.33333333333333,19.65,True
2017-08-31,0.9853973742167595,6931,1096,90,18.33333333333333,28.33333333333333,23.3,False
2017-09-01,-0.4302215602209998,6556,1491,66,13.133333333333335,22.4,18.85,False
2017-09-05,-0.2782174268615449,7702,961,81,20.766666666666666,28.66666666666667,23.95,False
2017-09-06,1.1127008523835116,6880,709,84,16.3,22.93333333333333,21.15,True
2017-09-07,-0.008886282646926702,7658,997,90,15.733333333333334,22.966666666666665,18.700000000000006,True
2017-09-08,1.3096267982190142,7793,1538,87,15.166666666666664,22.8,19.7,False
2017-09-11,0.30323629509953776,7823,1084,103,13.7,25.566666666666666,19.700000000000006,False
2017-09-12,-0.005340326605690393,7748,1041,119,15.733333333333334,26.700000000000006,21.45,False
2017-09-13,0.22500009784465647,7287,965,113,17.766666666666673,27.96666666666667,22.200000000000006,True
2017-09-14,-1.1956911427743078,7522,859,115,20.53333333333333,27.2,23.0,True
2017-09-15,1.0740201994564842,7743,1216,123,19.8,27.4,23.85,False
2017-09-18,-0.4071374268610981,7803,861,114,19.8,23.7,21.5,False
2017-09-19,0.3792797132062304,7434,736,107,20.6,25.4,22.3,True
2017-09-20,-0.1526897710635211,7296,923,120,21.7,26.3,23.55,False
2017-09-21,0.8228758154394742,6965,1049,114,21.866666666666664,26.66666666666667,24.450000000000006,False
2017-09-22,-0.8456353888806802,7206,1513,113,19.433333333333334,27.766666666666666,23.45,False
2017-09-25,-1.1259297475895522,7862,867,105,20.366666666666664,30.16666666666667,24.4,False
2017-09-26,0.1090677142282317,8039,842,132,19.8,27.23333333333333,22.3,False
2017-09-27,0.2994414420500249,7755,801,118,20.766666666666673,30.03333333333333,24.0,False
2017-09-28,2.3074665389771947,7512,886,131,15.566666666666668,25.93333333333333,23.75,False
2017-09-29,1.2968815411462202,7568,1440,107,12.966666666666667,20.566666666666666,17.15,False
2017-10-02,0.4402374226128103,7836,1049,108,11.833333333333336,22.96666666666667,17.25,False
2017-10-03,-0.7737865055286477,7677,994,108,13.166666666666664,21.5,16.7,False
2017-10-04,1.5548428042855562,7942,1071,151,13.5,23.33333333333333,17.45,False
2017-10-05,0.06919997344257922,6746,865,123,18.133333333333336,28.5,21.8,False
2017-10-06,-0.06510943026857774,6981,1294,108,20.0,27.6,23.0,False
2017-10-09,-0.6391091646678291,5034,749,101,21.5,25.16666666666667,22.5,True
2017-10-10,0.13025011246497795,7898,888,93,19.466666666666665,27.766666666666666,23.6,False
2017-10-11,0.4244637707496395,7639,835,98,16.333333333333332,25.2,20.75,True
2017-10-12,0.5608681401743922,6887,945,82,12.766666666666666,18.33333333333333,16.700000000000006,True
2017-10-13,1.2403396591347329,7158,1379,112,11.5,19.6,14.95,False
2017-10-16,-0.1325667139672504,7508,835,112,8.166666666666666,20.966666666666665,16.9,True
2017-10-17,1.3002696426782734,8324,847,86,6.133333333333333,15.366666666666667,10.6,False
2017-10-18,0.8271233385336103,7349,924,96,10.366666666666667,22.4,15.1,False
2017-10-19,-1.0027132929620848,7460,1053,109,12.766666666666667,21.66666666666667,17.05,False
2017-10-20,-0.01772417402588644,7384,1441,103,14.633333333333335,23.33333333333333,18.8,False
2017-10-23,-0.6116566260853347,7874,994,113,15.0,23.33333333333333,18.45,False
2017-10-24,0.7275402658585222,7658,805,102,19.033333333333328,23.66666666666667,20.950000000000006,True
2017-10-25,-0.3040667632301961,7253,939,113,14.433333333333332,19.433333333333334,17.75,False
2017-10-26,0.019044287087922385,7627,801,93,10.366666666666667,14.8,14.1,False
2017-10-27,-0.3652136937283928,7847,1273,93,8.9,16.666666666666668,12.6,False
2017-10-30,-0.5185570878066699,9316,677,92,8.133333333333335,16.5,13.85,True
2017-10-31,0.2347390909190921,8933,941,81,7.6,14.433333333333332,11.95,False
2017-11-01,-0.2157696431343652,8705,906,101,5.9,15.366666666666667,10.15,False
2017-11-02,0.3716653544111779,7871,1021,108,14.8,22.03333333333333,17.1,False
2017-11-03,0.08226523121339824,7536,1176,89,10.966666666666667,23.33333333333333,18.3,False
2017-11-06,0.38334303205229503,7687,854,86,8.333333333333334,18.9,16.75,True
2017-11-07,-0.2090635893538604,8070,793,61,4.8,10.0,8.8,True
2017-11-08,-0.06717840477040228,8739,733,65,4.433333333333334,9.433333333333332,6.3,False
2017-11-09,0.6103183613526397,8664,810,79,4.266666666666667,12.966666666666667,8.3,False
2017-11-10,0.12269817224691335,8234,819,59,-3.4333333333333336,11.333333333333336,6.65,True
2017-11-13,0.7006980837101793,8163,772,62,4.266666666666667,8.866666666666667,6.800000000000002,True
2017-11-14,-0.3060721416390351,8677,815,81,2.6,8.333333333333334,5.65,False
2017-11-15,0.032878875299644506,8033,716,68,2.766666666666667,10.6,6.35,False
2017-11-16,2.4181337360267747,7876,762,48,6.666666666666668,14.266666666666666,11.15,True
2017-11-17,-0.3402246958956709,7962,840,80,3.7,8.866666666666667,7.3,False
2017-11-20,1.121732583733575,8106,676,62,2.6,8.500000000000002,6.0,False
2017-11-21,2.3304452338026493,7280,682,87,5.366666666666667,14.433333333333332,9.05,False
2017-11-22,2.6365925525730205,6143,729,46,2.066666666666667,12.766666666666666,10.5,True
2017-11-24,1.989654121608112,5470,968,59,1.7,9.833333333333334,5.25,False
2017-11-27,-1.4308109029088314,7706,628,60,4.266666666666667,10.933333333333332,7.050000000000002,False
2017-11-28,0.3145996325878784,7880,779,70,1.5,11.666666666666664,6.050000000000002,False
2017-11-29,0.12501201543391005,7517,711,63,5.566666666666667,17.599999999999994,11.85,False
2017-11-30,-0.09266863124166493,7823,749,78,3.1333333333333333,11.866666666666665,6.55,True
2017-12-01,-0.2520814836909437,7247,962,49,5.0,11.5,9.95,True
2017-12-04,-0.22329786136225493,7628,777,72,3.5,10.766666666666666,6.95,False
2017-12-05,-0.119603757628866,7459,728,83,10.0,15.366666666666667,11.75,True
2017-12-06,-0.3598740293972682,7624,674,60,4.6000000000000005,14.433333333333332,9.65,True
2017-12-07,0.21579202692412025,8006,770,44,3.5,7.2333333333333325,5.6,False
2017-12-08,-0.27106775594288024,7733,921,34,1.6666666666666667,4.433333333333334,3.65,False
2017-12-11,0.1744966789728224,7573,750,69,0.9666666666666668,5.366666666666667,2.9,False
2017-12-12,-0.3303635979148254,7664,658,68,-0.7000000000000001,10.766666666666666,6.800000000000002,False
2017-12-13,0.25521147869333305,9080,644,46,-6.2333333333333325,0.033333333333333326,-1.85,False
2017-12-14,-0.01311231811894942,8023,725,36,-5.1000000000000005,0.2,-2.35,True
2017-12-15,0.04721255908943078,8015,772,55,-6.033333333333334,-1.7333333333333334,-4.0,True
2017-12-18,0.23572418641713,7606,727,55,0.9333333333333336,8.700000000000001,3.35,True
2017-12-19,-0.7280379624624373,7413,775,67,6.666666666666668,12.966666666666667,9.15,False
2017-12-20,-0.8864065034925801,6901,710,38,1.4666666666666668,10.966666666666667,8.149999999999999,False
2017-12-21,0.11772775355761668,7069,794,30,0.03333333333333336,4.633333333333334,2.5,False
